parkType,countryCode,countryName,name,latitude,longitude
botanical_garden,AU,"Australia","Dunkeld Arboretum",-37.6450934,142.3517456
national_park,AU,"Australia","Durridgere CCA Zone 3 State Conservation Area",-32.117,149.869
botanical_garden,AU,"Australia","East Gippsland Species Garden",-37.8764869,147.929337
national_park,AU,"Australia","Easter",-34.2022268,115.7951481
national_park,AU,"Australia","Edel Land",-26.151388888,113.155
botanical_garden,AU,"Australia","EG Waterhouse National Camellia Gardens",-34.0424524,151.1121159
theme_park,AU,"Australia","El Caballo Blanco",-34.0097,150.775
theme_park,AU,"Australia","El Caballo Blanco, Wooroloo",-31.8074827,116.3589729
national_park,AU,"Australia","Ella Bay",-17.395555555,146.056666666
national_park,AU,"Australia","Elsey",-14.9531,133.193
botanical_garden,AU,"Australia","Emerald",-23.5314446,148.1655102
botanical_garden,AU,"Australia","Emu Creek Arboretum",-36.86755,144.34983
national_park,AU,"Australia","Endeavour River",-15.4419,145.217
national_park,AU,"Australia","Epping Forest",-22.351666666,146.701388888
national_park,AU,"Australia","Eric Bonython",-35.600919444,138.329711111
national_park,AU,"Australia","Erringibba",-27.290277777,149.704166666
national_park,AU,"Australia","Errinundra",-37.2858,148.895
national_park,AU,"Australia","Errk Oykangand",-15.4694,142.085
national_park,AU,"Australia","Esk",-27.294719444,152.319719444
national_park,AU,"Australia","Eubenangee Swamp",-17.4233,145.957
national_park,AU,"Australia","Eucla",-31.6803,128.945
national_park,AU,"Australia","Eudlo Creek",-26.706944444,152.961944444
national_park,AU,"Australia","Eungella",-21.04305,148.627780555
national_park,AU,"Australia","Eurimbula",-24.176111111,151.7825
national_park,AU,"Australia","Eurobodalla",-36.121944444,150.1247222
botanical_garden,AU,"Australia","Eurobodalla Regional",-35.6864,150.1649
national_park,AU,"Australia","Everlasting Swamp",-29.5259,153.0485
national_park,AU,"Australia","Expedition",-25.128888888,148.865555555
national_park,AU,"Australia","Expedition (Limited Depth)",-25.34056,149.03305
botanical_garden,AU,"Australia","Fairhill Native Plants and",-26.5372594,152.9639093
national_park,AU,"Australia","Fairlies Knob",-25.505,152.293055555
national_park,AU,"Australia","Fairview Conservation Park",-36.83066,140.41095
theme_park,AU,"Australia","Fairy Park",-37.8917,144.26
theme_park,AU,"Australia","Fairyland, Lane Cove River",-33.798351,151.149661
national_park,AU,"Australia","Family Islands",-17.925833333,146.135277777
botanical_garden,AU,"Australia","Fangorn",-30.4868791,151.5969357
national_park,AU,"Australia","Ferntree Creek",-26.605277777,152.963888888
national_park,AU,"Australia","Ferntree Gully",-37.879861111,145.318188888
national_park,AU,"Australia","Finke Gorge",-24.1447,132.818
national_park,AU,"Australia","Finucane Island",-17.62333333,139.77833333
national_park,AU,"Australia","Fitzgerald River",-33.9475,119.615
national_park,AU,"Australia","Fitzroy Caves",-23.156761111,150.459411111
national_park,AU,"Australia","Fitzroy Island",-16.93,145.992222222
national_park,AU,"Australia","Fitzroy River",-17.516,126.333
botanical_garden,AU,"Australia","Flecker",-16.8991,145.7476
national_park,AU,"Australia","Flinders Chase",-35.9772,136.673
national_park,AU,"Australia","Flinders Group National Park (Cape York Peninsula Aboriginal Land)",-14.07361111,144.25583333
national_park,AU,"Australia","Forest Den",-22.12166667,145.17527778
national_park,AU,"Australia","Forest Grove",-34.1047119,115.1326301
national_park,AU,"Australia","Fort Lytton",-27.412222222,153.15
national_park,AU,"Australia","Fortis Creek",-29.429722222,152.879444444
national_park,AU,"Australia","Forty Mile Scrub",-18.0894,144.862
national_park,AU,"Australia","Francois Peron",-25.6994,113.552
national_park,AU,"Australia","Frank Hann",-32.9281,120.237
national_park,AU,"Australia","Frankland Group",-17.163611111,146.011666666
national_park,AU,"Australia","Franklin-Gordon Wild Rivers",-42.4094,146.032
national_park,AU,"Australia","French Island",-38.3307,145.388
national_park,AU,"Australia","French Island Marine",-38.3,145.36666667
national_park,AU,"Australia","Frenchmans Cap",-42.266669444,145.833330555
national_park,AU,"Australia","Freshwater",-27.175555555,152.989722222
national_park,AU,"Australia","Freycinet",-42.05,148.283333
botanical_garden,AU,"Australia","Friends of the Warbys Arboretum",-36.3425246,146.2040815
theme_park,AU,"Australia","Funfields",-37.5208,145.113
national_park,AU,"Australia","Gaagal Wanggaan (South Beach)",-30.6689237,153.00075531
national_park,AU,"Australia","Gadgarra",-17.3200761,145.7196901
botanical_garden,AU,"Australia","Galaringi Botanic Parkland",-33.783948,151.053324
national_park,AU,"Australia","Gardens of Stone",-33.154619444,150.040969444
national_park,AU,"Australia","Garig Gunak Barlu",-11.36555556,132.23972222
national_park,AU,"Australia","Garigal",-33.7058,151.236
national_park,AU,"Australia","Garrawilla CCA Zone 1",-31.113,149.639
national_park,AU,"Australia","Gatton",-27.6058087,152.3017645
national_park,AU,"Australia","Gawler Ranges",-32.5539,135.464
botanical_garden,AU,"Australia","Gayndah and Pioneer Place",-25.6231672,151.637449
botanical_garden,AU,"Australia","Geelong",-38.15,144.3781
national_park,AU,"Australia","Geham",-27.3883428,152.0375463
national_park,AU,"Australia","Geikie Gorge",-18.0772,125.714
botanical_garden,AU,"Australia","George Brown Darwin",-12.445,130.836
botanical_garden,AU,"Australia","George Pentland",-38.1529499,145.1287975
botanical_garden,AU,"Australia","George Tindale Memorial Garden",-37.8802424,145.3659338
national_park,AU,"Australia","Georges River",-33.9828,151.032
national_park,AU,"Australia","Ghin-Doo-Ee",-32.262222222,152.116944444
national_park,AU,"Australia","Gibraltar Range",-29.554444444,152.323888888
national_park,AU,"Australia","Gir-um-bit",-32.71104439,151.96838379
national_park,AU,"Australia","Giralia",-22.936,115.982
national_park,AU,"Australia","Girramay",-18.0447,146.028
national_park,AU,"Australia","Girraween",-28.7742,151.912
national_park,AU,"Australia","Girringun",-18.08333333,145.58333333
botanical_garden,AU,"Australia","Gisborne",-37.48414,144.58824
national_park,AU,"Australia","Glass House Mountains",-26.8475,152.954
national_park,AU,"Australia","Glastonbury",-26.29083,152.50861
national_park,AU,"Australia","Glenaladale",-37.710138888,147.347369444
national_park,AU,"Australia","Glenbar",-25.856111111,152.359722222
botanical_garden,AU,"Australia","Glenbrook Native Plant Reserve",-33.7642454,150.6252432
national_park,AU,"Australia","Glenthorne National Park-Ityamaiitpinna Yarta",-35.053055555,138.545
national_park,AU,"Australia","Gloucester",-34.4444,116.059
national_park,AU,"Australia","Gloucester Island",-20.01527778,148.455
botanical_garden,AU,"Australia","Gold Coast Regional",-28.0083,153.385
botanical_garden,AU,"Australia","Golden Valley Tree Park",-33.8024059,115.9943018
national_park,AU,"Australia","Goldfields Woodlands",-31.2146643,120.537401
national_park,AU,"Australia","Goneaway",-23.76722222,142.22972222
national_park,AU,"Australia","Goobang",-32.751111111,148.3344444
national_park,AU,"Australia","Good Night Scrub",-25.22194444,151.92
national_park,AU,"Australia","Goodedulla",-23.25416667,149.75805556
national_park,AU,"Australia","Goodiman CCA Zone 3 State Conservation Area",-32.223,149.376
national_park,AU,"Australia","Goolawah",-31.22513296,152.96041489
national_park,AU,"Australia","Goold Island",-18.16694444,146.17111111
national_park,AU,"Australia","Goomboorian",-26.1814406,152.7896198
botanical_garden,AU,"Australia","Goondiwindi of the Western Woodlands",-28.53184,150.27982
national_park,AU,"Australia","Goonengerry",-28.579722222,153.404722222
national_park,AU,"Australia","Goongarrie",-30.0022,121.531
national_park,AU,"Australia","Goonoo CCA Zone 1",-32.048,148.76
national_park,AU,"Australia","Goonoo CCA Zone 3 State Conservation Area",-31.981,148.95
national_park,AU,"Australia","Goonoowigal CCA Zone 3 State Conservation Area",-29.826,151.15
national_park,AU,"Australia","Gooseberry Hill",-31.9394191,116.0488171
national_park,AU,"Australia","Goulburn River",-32.248333333,150.0011111
national_park,AU,"Australia","Gourock",-35.97056,149.55917
national_park,AU,"Australia","Grampians (Gariwerd)",-37.2078,142.4
national_park,AU,"Australia","Great Australian Bight Marine",-31.914866666,131.440430555
national_park,AU,"Australia","Great Basalt Wall",-19.88111111,145.72138889
national_park,AU,"Australia","Great Otway",-38.7733,143.557
national_park,AU,"Australia","Great Sandy",-25.045,153.20972222
botanical_garden,AU,"Australia","Great Sandy Region",-25.2900856,152.8945259
national_park,AU,"Australia","Greater Beedelup",-34.4183,115.878
national_park,AU,"Australia","Greater Bendigo",-36.6739,144.255
national_park,AU,"Australia","Greater Dordagup",-34.501608,116.2883306
national_park,AU,"Australia","Greater Hawke",-34.5231775,115.9401624
national_park,AU,"Australia","Greater Kingston",-34.1064072,116.4378478
national_park,AU,"Australia","Greater Preston",-33.571604,116.1922952
national_park,AU,"Australia","Green Island",-16.75972222,145.97444444
theme_park,AU,"Australia","Greenhills",-35.528371,138.624082
national_park,AU,"Australia","Greenmount",-31.9064,116.06
national_park,AU,"Australia","Grey Peaks",-17.042222222,145.847777777
national_park,AU,"Australia","Grongah",-25.9986311,152.1287547
national_park,AU,"Australia","Gulaga",-36.30666667,150.01916667
national_park,AU,"Australia","Gull Rock",-35.0075,118.003
national_park,AU,"Australia","Gulngay",-18.053,146
national_park,AU,"Australia","Gumbaynggirr",-30.53616833,152.60241508
theme_park,AU,"Australia","Gumbuya World",-38.0692,145.659
national_park,AU,"Australia","Gunbower",-35.6958,144.194
national_park,AU,"Australia","Gundabooka",-30.509444444,145.7163889
national_park,AU,"Australia","Gunyerwarildi CCA Zone 1",-29.266,150.541
national_park,AU,"Australia","Gurig",-11.16773,132.19832
national_park,AU,"Australia","Guula Ngurra",-34.396291196,150.131108718
national_park,AU,"Australia","Guy Fawkes River",-30.031666666,152.3011111
national_park,AU,"Australia","Gwydir River CCA Zone 1",-29.938,150.774
national_park,AU,"Australia","Gwydir River CCA Zone 3 State Conservation Area",-29.91,150.876
national_park,AU,"Australia","Gympie",-26.0856073,152.7094954
national_park,AU,"Australia","Halifax Bay Wetlands",-18.8675,146.268888888
national_park,AU,"Australia","Hambidge",-33.3857,135.92299
botanical_garden,AU,"Australia","Hamilton",-37.7468,142.024
national_park,AU,"Australia","Hampton",-27.3525349,152.0736927
national_park,AU,"Australia","Hann Tableland",-16.7983,145.151
national_park,AU,"Australia","Hartz Mountains",-43.2297,146.756
national_park,AU,"Australia","Hassell",-34.6789,118.37
national_park,AU,"Australia","Hasties Swamp",-17.300277777,145.474166666
national_park,AU,"Australia","Hat Head",-31.065,153.0177778
national_park,AU,"Australia","Hattah - Kulkyne",-34.6872,142.382
national_park,AU,"Australia","Hattah Lakes",-34.702638888,142.289580555
national_park,AU,"Australia","Heathcote",-34.098333333,150.9761111
national_park,AU,"Australia","Heathcote-Graytown",-36.7963,144.866
national_park,AU,"Australia","Helena",-32.0777475,116.3146757
national_park,AU,"Australia","Helena and Aurora Ranges",-30.084512068,119.7418
national_park,AU,"Australia","Hell Hole Gorge",-25.5375,144.15472222
botanical_garden,AU,"Australia","Helms Arboretum, Exotic and Indigenous",-33.8035627,121.8821371
national_park,AU,"Australia","Herberton Range",-17.36527778,145.46805556
botanical_garden,AU,"Australia","Heritage Forest",-41.4111195,147.1390849
theme_park,AU,"Australia","Hi-Lite Park",-38.146,144.367
national_park,AU,"Australia","Hilliger",-34.2445647,115.6519506
national_park,AU,"Australia","Hinchinbrook Island",-18.3819,146.247
national_park,AU,"Australia","Hindmarsh Valley",-35.456,138.576
national_park,AU,"Australia","Hobden Hill CCA Zone 1",-30.541,150.535
national_park,AU,"Australia","Holbourne Island",-19.726944444,148.36
national_park,AU,"Australia","Homevale",-21.35694444,148.47166667
national_park,AU,"Australia","Hope Islands",-15.73138889,145.45722222
botanical_garden,AU,"Australia","Horsham",-36.7,142.2
national_park,AU,"Australia","Horton Falls CCA Zone 1",-30.333,150.338
national_park,AU,"Australia","Houtman Abrolhos Islands",-28.4635,113.6975
national_park,AU,"Australia","Howick Group National Park (Cape York Peninsula Aboriginal Land)",-14.5,144.969444444
national_park,AU,"Australia","Hull River",-17.9561,146.07
national_park,AU,"Australia","Humboldt",-24.242,148.933
botanical_garden,AU,"Australia","Hunter Region",-32.8013609,151.7174078
botanical_garden,AU,"Australia","Hunter Valley Gardens",-32.7742932,151.2954672
national_park,AU,"Australia","Hunter Wetlands",-32.8526735,151.7502614
botanical_garden,AU,"Australia","Ian Potter Foundation Children's Garden",-37.830598861,144.976401329
national_park,AU,"Australia","Idalia",-24.9586,144.697
national_park,AU,"Australia","Ikara-Flinders Ranges",-31.4222,138.705
botanical_garden,AU,"Australia","Illawarra Grevillea Park",-34.33,150.9075
national_park,AU,"Australia","Indwarra",-30.085555555,151.250555555
botanical_garden,AU,"Australia","Ingham Memorial",-18.6518139,146.159477
botanical_garden,AU,"Australia","Inglehope Arboretum",-32.758422774,116.170836952
national_park,AU,"Australia","Isla Gorge",-25.169444444,149.945
national_park,AU,"Australia","Iytwelepenty / Davenport Ranges",-20.86,134.941
theme_park,AU,"Australia","Jamberoo Action Park",-34.6168,150.783
national_park,AU,"Australia","Jane",-34.6053182,116.2454083
national_park,AU,"Australia","Japoon",-17.739722222,145.887222222
national_park,AU,"Australia","Jardine River",-10.9211,142.627
national_park,AU,"Australia","Jerrawangala",-35.06,150.44
national_park,AU,"Australia","Jervis Bay",-34.9872,150.756
national_park,AU,"Australia","Jilgu",-24.772,117.451
national_park,AU,"Australia","Jimberoo",-33.758,146.284
national_park,AU,"Australia","Jindalee",-34.512194444,148.035694444
national_park,AU,"Australia","Jip Jip",-36.48299,140.18468
national_park,AU,"Australia","Jirramun",-28.25,152.5
national_park,AU,"Australia","John Forrest",-31.869706,116.091161
botanical_garden,AU,"Australia","Joseph Banks Native Plants Reserve, Kareela",-34.02111111,151.08472222
national_park,AU,"Australia","Judbarra / Gregory",-15.88815,130.306897
national_park,AU,"Australia","Junee",-22.7464741,148.9887437
national_park,AU,"Australia","Junuy Juluum",-30.299166666,152.727222222
national_park,AU,"Australia","Juunju Daarrba Nhirrpan National Park (Cape York Peninsula Aboriginal Land)",-14.9411,145.034
national_park,AU,"Australia","Kakadu",-13.005471,132.519512
national_park,AU,"Australia","Kalamunda",-31.9586,116.071
national_park,AU,"Australia","Kalbarri",-27.7847,114.246
botanical_garden,AU,"Australia","Kalgoorlie Inland Forest Arboretum",-30.744387,121.4470002
national_park,AU,"Australia","Kalkajaka",-15.668055555,145.231944444
national_park,AU,"Australia","Kalyarr",-34.3113,144.3226
national_park,AU,"Australia","Kamay Botany Bay",-34.020555555,151.224722222
national_park,AU,"Australia","Kanangra-Boyd",-33.998333333,150.0844444
national_park,AU,"Australia","Kangarutha",-36.748611111,149.967777777
national_park,AU,"Australia","Kara Kara",-36.8606,143.285
national_park,AU,"Australia","Karijini",-22.2506,117.976
national_park,AU,"Australia","Karlamilyi",-22.333333333,122.483333333
national_park,AU,"Australia","Karuah",-32.59484149,151.94847107
botanical_garden,AU,"Australia","Karwarra Australian Plant Garden",-37.815991,145.380434
national_park,AU,"Australia","Katherine Gorge",-14.316666666,132.566666666
national_park,AU,"Australia","Kati Thanda-Lake Eyre",-28.6689,137.524
national_park,AU,"Australia","Keep River",-15.8164,129.14
national_park,AU,"Australia","Keepit",-30.8985,150.5012
botanical_garden,AU,"Australia","Keilor",-37.7129,144.857
national_park,AU,"Australia","Kellidie Bay",-34.608888888,135.532222222
national_park,AU,"Australia","Kelvin",-21.5761658,149.1995535
national_park,AU,"Australia","Kemendok",-34.60382392,142.39105225
national_park,AU,"Australia","Kennedy Range",-24.5792,115.05
theme_park,AU,"Australia","Kennyland",-27.8639,153.317
national_park,AU,"Australia","Kent Group",-39.47,147.28
national_park,AU,"Australia","Keppel Bay Islands",-23.159722222,151.073055555
national_park,AU,"Australia","Keverstone",-34.10555556,149.20555556
national_park,AU,"Australia","Khappinghat",-31.9641,152.4825
botanical_garden,AU,"Australia","Kholo",-27.5671072,152.7410994
national_park,AU,"Australia","Killarney CCA Zone 3 State Conservation Area",-30.235,149.862
